run_time,ticker,bar_start,broker_bar_end,close,previous_close,daily_change,daily_change_pct,volume_shares,volume_lots,wr5,psy12,psy24,k,d,j,wr5_previous,psy12_previous,psy24_previous,j_previous,wr_direction,psy12_direction,psy24_direction,j_direction,alignment_score,alignment,three_in_one_status,wr_status,psy12_status,psy24_status,j_status,freshness,quote_age_minutes,safety_notice,bias3,mtm3,di_osc,d_minus_m
2026-08-07 02:56:34,2330.TW,2026-08-07 10:35,2026-08-07 10:40,2375.0,2365.0,10.0,0.4228329809725158,6796505,6796.505,-50.0,33.33333333333333,37.5,76.32715588110314,69.82291522226947,89.33563719877048,-0.0,33.33333333333333,37.5,110.33061167925882,↓,→,→,↓,0,0/3,🔴 NO UPWARD ALIGNMENT,⚪ NEUTRAL,⚪ NEUTRAL,⚪ NEUTRAL,⚪ NEUTRAL,🟡 DELAYED,21.5687956,Research only — do not use for execution,,,,
2026-08-07 02:56:34,2454.TW,2026-08-07 10:35,2026-08-07 10:40,3920.0,3920.0,0.0,0.0,2886151,2886.151,-100.0,41.66666666666667,45.83333333333333,42.73325625428062,36.578904104832375,55.04196055317712,-50.0,41.66666666666667,50.0,50.296197084046256,↓,→,↓,↑,1,1/3,⚪ EARLY / ISOLATED MOVEMENT,🔴 OVERSOLD,⚪ NEUTRAL,⚪ NEUTRAL,⚪ NEUTRAL,🟡 DELAYED,21.5711586,Research only — do not use for execution,,,,
2026-08-07 02:56:34,2882.TW,2026-08-07 10:35,2026-08-07 10:40,99.1999969482422,97.5,1.6999969482421875,1.7435866135817306,5139596,5139.596,-50.00095367067844,25.0,37.5,73.39431931259995,69.21378160102591,81.75539473574801,-40.00091552734375,33.33333333333333,37.5,88.88525492746439,↓,↓,→,↓,0,0/3,🔴 NO UPWARD ALIGNMENT,⚪ NEUTRAL,🔴 LOW,⚪ NEUTRAL,⚪ NEUTRAL,🟡 DELAYED,21.5729261,Research only — do not use for execution,,,,
2026-08-07 03:01:35,0050.TW,2026-08-07 10:40,2026-08-07 10:45,102.9000015258789,103.04000091552734,-0.1399993896484375,-0.1358689716658772,34257290,34257.29,-39.9993896484375,41.66666666666667,41.66666666666667,78.66140357803582,68.69050640047243,98.6031979331626,-39.9993896484375,50.0,41.66666666666667,103.8383602780294,→,↓,→,↓,0,0/3,🔴 NO UPWARD ALIGNMENT,⚪ NEUTRAL,⚪ NEUTRAL,⚪ NEUTRAL,⚪ NEUTRAL,🟡 DELAYED,21.590513233333336,Research only — do not use for execution,,,,
2026-08-07 03:01:35,2330.TW,2026-08-07 10:40,2026-08-07 10:45,2380.0,2365.0,15.0,0.6342494714587738,6833166,6833.166,-0.0,41.66666666666667,37.5,84.21810392073542,74.62131145509146,103.41168885202332,-50.0,33.33333333333333,37.5,89.33563719877048,↑,↑,→,↑,3,3/3,🟢 THREE-IN-ONE RESONANCE,⚪ NEUTRAL,⚪ NEUTRAL,⚪ NEUTRAL,🔴 EXTREME HIGH,🟡 DELAYED,21.592600866666665,Research only — do not use for execution,,,,
2026-08-07 03:01:35,2454.TW,2026-08-07 10:40,2026-08-07 10:45,3920.0,3920.0,0.0,0.0,2926191,2926.191,-75.0,41.66666666666667,50.0,41.4518004658167,36.96863499059258,50.41813141626496,-100.0,41.66666666666667,45.83333333333333,42.07899759021414,↑,→,↑,↑,2,2/3,🟡 TWO OF THREE ALIGNED,🟢 TRIGGERED,⚪ NEUTRAL,⚪ NEUTRAL,⚪ NEUTRAL,🟡 DELAYED,21.594841666666664,Research only — do not use for execution,,,,
2026-08-07 03:01:35,2882.TW,2026-08-07 10:40,2026-08-07 10:45,99.0999984741211,97.5,1.5999984741210938,1.6410240760216348,5218155,5218.155,-75.00047683533921,25.0,37.5,64.80257938151706,66.6852028697902,61.03733240497078,-75.00047683533921,25.0,37.5,70.64452582605406,→,→,→,↓,0,0/3,🔴 NO UPWARD ALIGNMENT,⚪ NEUTRAL,🔴 LOW,⚪ NEUTRAL,⚪ NEUTRAL,🟡 DELAYED,21.596934116666667,Research only — do not use for execution,,,,
2026-08-07 03:06:36,0050.TW,2026-08-07 10:45,2026-08-07 10:50,102.6500015258789,103.04000091552734,-0.3899993896484375,-0.3784931931126056,35064170,35064.17,-100.0,33.33333333333333,41.66666666666667,62.54204390136344,65.96758086292579,55.69096997823874,-60.0006103515625,41.66666666666667,41.66666666666667,91.53209853580437,↓,↓,→,↓,0,0/3,🔴 NO UPWARD ALIGNMENT,🔴 OVERSOLD,⚪ NEUTRAL,⚪ NEUTRAL,⚪ NEUTRAL,🟡 DELAYED,21.61424243333333,Research only — do not use for execution,,,,
2026-08-07 03:06:36,2330.TW,2026-08-07 10:45,2026-08-07 10:50,2375.0,2365.0,10.0,0.4228329809725158,6892324,6892.324,-50.0,33.33333333333333,33.33333333333333,70.96021742863843,70.93181097713797,71.01703033163935,-50.0,33.33333333333333,33.33333333333333,77.48576292609741,→,→,→,↓,0,0/3,🔴 NO UPWARD ALIGNMENT,⚪ NEUTRAL,⚪ NEUTRAL,⚪ NEUTRAL,⚪ NEUTRAL,🟡 DELAYED,21.616307916666663,Research only — do not use for execution,,,,
2026-08-07 03:06:37,2454.TW,2026-08-07 10:45,2026-08-07 10:50,3905.0,3920.0,-15.0,-0.3826530612244898,3046849,3046.849,-100.0,25.0,45.83333333333333,16.5234225327667,26.449860467613583,-3.329453336927074,-100.0,33.33333333333333,45.83333333333333,11.52924252737607,→,↓,→,↓,0,0/3,🔴 NO UPWARD ALIGNMENT,🔴 OVERSOLD,🔴 LOW,⚪ NEUTRAL,🔴 EXTREME LOW,🟡 DELAYED,21.6186111,Research only — do not use for execution,,,,
2026-08-07 03:06:37,2882.TW,2026-08-07 10:45,2026-08-07 10:50,99.0,97.5,1.5,1.5384615384615383,5291513,5291.513,-75.00047683533921,25.0,37.5,46.693750554886016,58.96320744008938,22.154836784479286,-100.0,25.0,37.5,49.926463495276806,↑,→,→,↓,1,1/3,⚪ EARLY / ISOLATED MOVEMENT,🟢 TRIGGERED,🔴 LOW,⚪ NEUTRAL,🟠 LOW,🟡 DELAYED,21.620528966666665,Research only — do not use for execution,,,,
2026-08-07 03:11:38,0050.TW,2026-08-07 10:50,2026-08-07 10:55,103.0,103.04000091552734,-0.0400009155273437,-0.0388207639479125,37368044,37368.044,-0.0,41.66666666666667,45.83333333333333,89.16930329232864,78.4152463476444,110.67741718169708,-0.0,41.66666666666667,45.83333333333333,105.18542906487426,→,→,→,↑,1,1/3,⚪ EARLY / ISOLATED MOVEMENT,⚪ NEUTRAL,⚪ NEUTRAL,⚪ NEUTRAL,🔴 EXTREME HIGH,🟡 DELAYED,21.638739966666662,Research only — do not use for execution,,,,
2026-08-07 03:11:38,2330.TW,2026-08-07 10:50,2026-08-07 10:55,2375.0,2365.0,10.0,0.4228329809725158,7332519,7332.519,-50.0,41.66666666666667,37.5,76.93644124872192,75.40249020346843,80.00434333922891,-0.0,41.66666666666667,37.5,96.94295625756529,↓,→,→,↓,0,0/3,🔴 NO UPWARD ALIGNMENT,⚪ NEUTRAL,⚪ NEUTRAL,⚪ NEUTRAL,⚪ NEUTRAL,🟡 DELAYED,21.640972516666668,Research only — do not use for execution,,,,
2026-08-07 03:11:38,2454.TW,2026-08-07 10:50,2026-08-07 10:55,3910.0,3920.0,-10.0,-0.2551020408163265,3102660,3102.66,-60.0,33.33333333333333,45.83333333333333,23.71402772025716,26.59611727669584,17.949848607379806,-83.33333333333333,25.0,45.83333333333333,7.781657774184026,↑,↑,→,↑,3,3/3,🟢 THREE-IN-ONE RESONANCE,🟢 TRIGGERED,⚪ NEUTRAL,⚪ NEUTRAL,🟡 LOW — RECOVERING,🟡 DELAYED,21.64300013333333,Research only — do not use for execution,,,,
2026-08-07 03:11:38,2882.TW,2026-08-07 10:50,2026-08-07 10:55,99.1999969482422,97.5,1.6999969482421875,1.7435866135817306,5359648,5359.648,-0.0,33.33333333333333,41.66666666666667,60.01761511601775,62.27759441713495,55.49765651378337,-25.001430506017662,33.33333333333333,41.66666666666667,53.26547317770843,↑,→,→,↑,2,2/3,🟡 TWO OF THREE ALIGNED,⚪ NEUTRAL,⚪ NEUTRAL,⚪ NEUTRAL,⚪ NEUTRAL,🟡 DELAYED,21.64483238333333,Research only — do not use for execution,,,,
2026-08-07 03:16:39,0050.TW,2026-08-07 10:55,2026-08-07 11:00,102.9499969482422,103.04000091552734,-0.0900039672851562,-0.0873485699587113,37788092,37788.092,-22.223352491395826,41.66666666666667,45.83333333333333,81.66785928252116,78.26481996530354,88.4739379169564,-22.223352491395826,41.66666666666667,45.83333333333333,97.71379489504952,→,→,→,↓,0,0/3,🔴 NO UPWARD ALIGNMENT,⚪ NEUTRAL,⚪ NEUTRAL,⚪ NEUTRAL,⚪ NEUTRAL,🟡 DELAYED,21.66422713333333,Research only — do not use for execution,,,,
2026-08-07 03:16:39,2330.TW,2026-08-07 10:55,2026-08-07 11:00,2375.0,2365.0,10.0,0.4228329809725158,7409425,7409.425,-100.0,33.33333333333333,33.33333333333333,67.95762749914795,72.92086930202828,58.03114389338728,-50.0,41.66666666666667,37.5,80.00434333922891,↓,↓,↓,↓,0,0/3,🔴 NO UPWARD ALIGNMENT,🔴 OVERSOLD,⚪ NEUTRAL,⚪ NEUTRAL,⚪ NEUTRAL,🟡 DELAYED,21.6661889,Research only — do not use for execution,,,,
2026-08-07 03:16:40,2454.TW,2026-08-07 10:55,2026-08-07 11:00,3905.0,3920.0,-15.0,-0.3826530612244898,3147383,3147.383,-80.0,25.0,41.66666666666667,17.39665340080636,22.47142825986496,7.247103682689179,-80.0,25.0,41.66666666666667,6.838737496268699,→,→,→,↑,1,1/3,⚪ EARLY / ISOLATED MOVEMENT,🔴 OVERSOLD,🔴 LOW,⚪ NEUTRAL,🟡 LOW — RECOVERING,🟡 DELAYED,21.668287983333336,Research only — do not use for execution,,,,
2026-08-07 03:16:40,2882.TW,2026-08-07 10:55,2026-08-07 11:00,99.1999969482422,97.5,1.6999969482421875,1.7435866135817306,5379361,5379.361,-0.0,25.0,37.5,60.011438234897255,61.52220902305572,56.989896658580335,-0.0,33.33333333333333,41.66666666666667,55.49765651378337,→,↓,↓,↑,1,1/3,⚪ EARLY / ISOLATED MOVEMENT,⚪ NEUTRAL,🔴 LOW,⚪ NEUTRAL,⚪ NEUTRAL,🟡 DELAYED,21.670372983333333,Research only — do not use for execution,,,,
2026-08-07 03:21:41,0050.TW,2026-08-07 11:00,2026-08-07 11:05,103.0500030517578,103.04000091552734,0.0100021362304687,0.0097070420628863,38619456,38619.456,-0.0,41.66666666666667,45.83333333333333,87.77857285501412,81.4360709285404,100.46357670796158,-22.223352491395826,41.66666666666667,45.83333333333333,88.4739379169564,↑,→,→,↑,2,2/3,🟡 TWO OF THREE ALIGNED,⚪ NEUTRAL,⚪ NEUTRAL,⚪ NEUTRAL,🔴 EXTREME HIGH,🟡 DELAYED,21.68937815,Research only — do not use for execution,,,,
2026-08-07 03:21:41,2330.TW,2026-08-07 11:00,2026-08-07 11:05,2380.0,2365.0,15.0,0.6342494714587738,7485911,7485.911,-0.0,41.66666666666667,33.33333333333333,89.74952944387641,82.23412638634801,104.7803355589332,-0.0,41.66666666666667,37.5,96.92003278227617,→,→,↓,↑,1,1/3,⚪ EARLY / ISOLATED MOVEMENT,⚪ NEUTRAL,⚪ NEUTRAL,⚪ NEUTRAL,🔴 EXTREME HIGH,🟡 DELAYED,21.691373783333333,Research only — do not use for execution,,,,
2026-08-07 03:21:41,2454.TW,2026-08-07 11:00,2026-08-07 11:05,3900.0,3920.0,-20.0,-0.5102040816326531,3161789,3161.789,-100.0,16.666666666666664,37.5,8.423165759267736,16.73047303479816,-8.19144879179311,-100.0,25.0,41.66666666666667,-3.864007428421928,→,↓,↓,↓,0,0/3,🔴 NO UPWARD ALIGNMENT,🔴 OVERSOLD,🔴 LOW,⚪ NEUTRAL,🔴 EXTREME LOW,🟡 DELAYED,21.69372643333333,Research only — do not use for execution,,,,
2026-08-07 03:21:41,2882.TW,2026-08-07 11:00,2026-08-07 11:05,99.1999969482422,97.5,1.6999969482421875,1.7435866135817306,5440768,5440.768,-25.001430506017662,25.0,37.5,55.56294368654609,58.05432836835112,50.580174322936045,-50.00095367067844,25.0,37.5,41.43457846196576,↑,→,→,↑,2,2/3,🟡 TWO OF THREE ALIGNED,⚪ NEUTRAL,🔴 LOW,⚪ NEUTRAL,⚪ NEUTRAL,🟡 DELAYED,21.69602573333333,Research only — do not use for execution,,,,
2026-08-07 03:26:43,0050.TW,2026-08-07 11:05,2026-08-07 11:10,103.0999984741211,103.04000091552734,0.05999755859375,0.0582274437700522,39530193,39530.193,-9.091413510889168,41.66666666666667,41.66666666666667,86.80159661951542,82.5511414543551,95.30250694983609,-9.091413510889168,41.66666666666667,45.83333333333333,93.39247731060333,→,→,↓,↑,1,1/3,⚪ EARLY / ISOLATED MOVEMENT,⚪ NEUTRAL,⚪ NEUTRAL,⚪ NEUTRAL,⚪ NEUTRAL,🟡 DELAYED,21.718857716666665,Research only — do not use for execution,,,,
2026-08-07 03:26:43,2330.TW,2026-08-07 11:05,2026-08-07 11:10,2385.0,2365.0,20.0,0.8456659619450317,8078432,8078.432,-0.0,50.0,33.33333333333333,93.16635296258428,85.8782019117601,107.74265506423268,-0.0,50.0,37.5,104.7803355589332,→,→,↓,↑,1,1/3,⚪ EARLY / ISOLATED MOVEMENT,⚪ NEUTRAL,⚪ NEUTRAL,⚪ NEUTRAL,🔴 EXTREME HIGH,🟡 DELAYED,21.721522616666668,Research only — do not use for execution,,,,
2026-08-07 03:26:43,2454.TW,2026-08-07 11:05,2026-08-07 11:10,3900.0,3920.0,-20.0,-0.5102040816326531,3229788,3229.788,-100.0,25.0,37.5,11.964650188718172,17.25826753584028,1.3774154944739578,-50.0,25.0,41.66666666666667,14.030773430429107,↓,→,↓,↓,0,0/3,🔴 NO UPWARD ALIGNMENT,🔴 OVERSOLD,🔴 LOW,⚪ NEUTRAL,🟠 LOW,🟡 DELAYED,21.72401255,Research only — do not use for execution,,,,
2026-08-07 03:26:43,2882.TW,2026-08-07 11:05,2026-08-07 11:10,98.6999969482422,97.5,1.1999969482421875,1.2307661007612178,5633072,5633.072,-100.0,16.666666666666664,33.33333333333333,28.153209202489062,45.12437089466099,-5.789114181854785,-75.00047683533921,16.666666666666664,33.33333333333333,19.46953792970686,↓,→,→,↓,0,0/3,🔴 NO UPWARD ALIGNMENT,🔴 OVERSOLD,🔴 LOW,⚪ NEUTRAL,🔴 EXTREME LOW,🟡 DELAYED,21.726287733333333,Research only — do not use for execution,,,,
2026-08-07 03:31:44,0050.TW,2026-08-07 11:10,2026-08-07 11:15,103.1500015258789,103.04000091552734,0.1100006103515625,0.1067552497808511,39827923,39827.923,-0.0,41.66666666666667,45.83333333333333,93.22137852654122,86.78132518292745,106.10148521376874,-0.0,50.0,45.83333333333333,102.37360634719428,→,↓,→,↑,1,1/3,⚪ EARLY / ISOLATED MOVEMENT,⚪ NEUTRAL,⚪ NEUTRAL,⚪ NEUTRAL,🔴 EXTREME HIGH,🟡 DELAYED,21.7473951,Research only — do not use for execution,,,,
2026-08-07 03:31:44,2330.TW,2026-08-07 11:10,2026-08-07 11:15,2385.0,2365.0,20.0,0.8456659619450317,8174539,8174.539,-0.0,41.66666666666667,33.33333333333333,95.44423530838952,89.06687971063658,108.1989465038954,-0.0,50.0,33.33333333333333,107.74265506423268,→,↓,→,↑,1,1/3,⚪ EARLY / ISOLATED MOVEMENT,⚪ NEUTRAL,⚪ NEUTRAL,⚪ NEUTRAL,🔴 EXTREME HIGH,🟡 DELAYED,21.74979985,Research only — do not use for execution,,,,
2026-08-07 03:31:45,2454.TW,2026-08-07 11:10,2026-08-07 11:15,3920.0,3920.0,0.0,0.0,3284509,3284.509,-0.0,25.0,41.66666666666667,42.05050753321952,27.991483337435824,70.1685559247869,-33.333333333333336,25.0,37.5,27.30334142039988,↑,→,↑,↑,2,2/3,🟡 TWO OF THREE ALIGNED,⚪ NEUTRAL,🔴 LOW,⚪ NEUTRAL,🟢 RECOVERY TRIGGER,🟡 DELAYED,21.752020216666665,Research only — do not use for execution,,,,
2026-08-07 03:31:45,2882.TW,2026-08-07 11:10,2026-08-07 11:15,98.9000015258789,97.5,1.4000015258789062,1.4358990009014423,5711552,5711.552,-57.14270144194614,16.666666666666664,37.5,39.40388247082435,45.33397813665334,27.54369113916636,-71.4281043258384,16.666666666666664,33.33333333333333,16.433471342493107,↑,→,↑,↑,2,2/3,🟡 TWO OF THREE ALIGNED,⚪ NEUTRAL,🔴 LOW,⚪ NEUTRAL,🟡 LOW — RECOVERING,🟡 DELAYED,21.75435785,Research only — do not use for execution,,,,
2026-08-07 03:36:46,0050.TW,2026-08-07 11:15,2026-08-07 11:20,102.8499984741211,103.04000091552734,-0.19000244140625,-0.1843967776766761,40555414,40555.414,-100.0,33.33333333333333,41.66666666666667,71.23838268194099,79.58013298795254,54.55488206991788,-60.0006103515625,41.66666666666667,45.83333333333333,84.88926591998472,↓,↓,↓,↓,0,0/3,🔴 NO UPWARD ALIGNMENT,🔴 OVERSOLD,⚪ NEUTRAL,⚪ NEUTRAL,⚪ NEUTRAL,🟡 DELAYED,21.774754066666667,Research only — do not use for execution,,,,
2026-08-07 03:36:46,2330.TW,2026-08-07 11:15,2026-08-07 11:20,2375.0,2365.0,10.0,0.4228329809725158,8563974,8563.974,-100.0,33.33333333333333,33.33333333333333,56.22208279818561,75.64947827068379,17.367291853189244,-50.0,41.66666666666667,33.33333333333333,82.27302057796948,↓,↓,→,↓,0,0/3,🔴 NO UPWARD ALIGNMENT,🔴 OVERSOLD,⚪ NEUTRAL,⚪ NEUTRAL,🟠 LOW,🟡 DELAYED,21.77727666666667,Research only — do not use for execution,,,,
2026-08-07 03:36:46,2454.TW,2026-08-07 11:15,2026-08-07 11:20,3905.0,3920.0,-15.0,-0.3826530612244898,3336452,3336.452,-75.0,8.333333333333332,33.33333333333333,25.81144946659079,24.30184241752452,28.83066356472333,-50.0,16.666666666666664,37.5,39.0574448136758,↓,↓,↓,↓,0,0/3,🔴 NO UPWARD ALIGNMENT,⚪ NEUTRAL,🔴 LOW,⚪ NEUTRAL,🟠 LOW,🟡 DELAYED,21.77939425,Research only — do not use for execution,,,,
2026-08-07 03:36:46,2882.TW,2026-08-07 11:15,2026-08-07 11:20,99.0,97.5,1.5,1.5384615384615383,5758853,5758.853,-42.85729855805386,16.666666666666664,33.33333333333333,48.49135610206323,47.44461544985607,50.58483740647755,-42.85729855805386,16.666666666666664,37.5,38.65456004886036,→,→,↓,↑,1,1/3,⚪ EARLY / ISOLATED MOVEMENT,⚪ NEUTRAL,🔴 LOW,⚪ NEUTRAL,⚪ NEUTRAL,🟡 DELAYED,21.78165433333333,Research only — do not use for execution,,,,
2026-08-07 03:41:48,0050.TW,2026-08-07 11:20,2026-08-07 11:25,102.6999969482422,103.04000091552734,-0.3400039672851562,-0.3299727914054397,41461574,41461.574,-90.00091552734375,41.66666666666667,45.83333333333333,45.47209513609032,65.51724039039355,5.381804627483831,-100.0,33.33333333333333,41.66666666666667,26.27264227706638,↑,↑,↑,↓,2,2/3,🟡 TWO OF THREE ALIGNED,🟡 RECOVERING,⚪ NEUTRAL,⚪ NEUTRAL,🟠 LOW,🟡 DELAYED,21.802943766666665,Research only — do not use for execution,,,,
2026-08-07 03:41:48,2330.TW,2026-08-07 11:20,2026-08-07 11:25,2370.0,2365.0,5.0,0.2114164904862579,8652251,8652.251,-100.0,33.33333333333333,33.33333333333333,37.48138853212375,62.926781691163775,-13.409397785956315,-100.0,33.33333333333333,33.33333333333333,17.367291853189244,→,→,→,↓,0,0/3,🔴 NO UPWARD ALIGNMENT,🔴 OVERSOLD,⚪ NEUTRAL,⚪ NEUTRAL,🔴 EXTREME LOW,🟡 DELAYED,21.80496568333333,Research only — do not use for execution,,,,
