Ticker,T_action,Threshold,HitDate,HitLag,State,Bias3DownSeen,MTM3DownSeen,DMDownSeen,Post1D,Post3D,Post5D,Final10D_from_Taction
2382,2024-06-20,-2,2024-06-21,1,EARLY_WARNING,True,False,False,-4.851330203442883,-3.1298904538341166,-2.3474178403755874,-6.36363636363636
2382,2024-06-20,-3,2024-06-21,1,EARLY_WARNING,True,False,False,-4.851330203442883,-3.1298904538341166,-2.3474178403755874,-6.36363636363636
2382,2024-06-20,-5,2024-06-21,1,EARLY_WARNING,True,False,False,-4.851330203442883,-3.1298904538341166,-2.3474178403755874,-6.36363636363636
2382,2026-02-25,-2,2026-02-26,1,INTACT,False,False,False,3.2590051457976,-3.6020583190394473,-0.8576329331046351,-3.025210084033614
2382,2026-02-25,-3,2026-03-04,4,MOMENTUM_DETERIORATION,True,True,False,3.0249110320284656,0.3558718861210064,2.8469750889679624,-3.025210084033614
2382,2026-02-25,-5,2026-03-04,4,MOMENTUM_DETERIORATION,True,True,False,3.0249110320284656,0.3558718861210064,2.8469750889679624,-3.025210084033614
2382,2026-02-25,-2,2026-02-26,1,INTACT,False,False,False,3.2590051457976,-3.6020583190394473,-0.8576329331046351,-3.025210084033614
2382,2026-02-25,-3,2026-03-04,4,MOMENTUM_DETERIORATION,True,True,False,3.0249110320284656,0.3558718861210064,2.8469750889679624,-3.025210084033614
2382,2026-02-25,-5,2026-03-04,4,MOMENTUM_DETERIORATION,True,True,False,3.0249110320284656,0.3558718861210064,2.8469750889679624,-3.025210084033614
2382,2026-03-02,-2,2026-03-03,1,MOMENTUM_DETERIORATION,True,True,False,-4.584040747028862,-1.8675721561969394,-4.0747028862478825,-3.9867109634551534
2382,2026-03-02,-3,2026-03-04,2,MOMENTUM_DETERIORATION,True,True,False,3.0249110320284656,0.3558718861210064,2.8469750889679624,-3.9867109634551534
2382,2026-03-02,-5,2026-03-04,2,MOMENTUM_DETERIORATION,True,True,False,3.0249110320284656,0.3558718861210064,2.8469750889679624,-3.9867109634551534
